,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
57519,47943.0,0.974692650017345,0.129112418215751,0.957227017515582,2.58949286460587,-0.60473112871913,-0.26901583082326,-0.10419242626678,-0.0272081520021366,-0.451460793032298,0.62998538684031,-0.614932297344785,-0.171513830479257,0.0618771531789654,0.106526528522059,0.784708838054677,0.950015419243422,-0.752491570154991,0.128860564156243,-1.25074165812938,0.0558201098174187,0.199197068563588,0.33834477516266,-0.14276844342822,0.400583024090393,0.397333175089315,0.0866489779984812,-0.0061429732210086,0.0467588589219491,102.69,0
234632,148053.0,1.26132423719507,2.72680028914035,-5.43501891203698,5.34275900861121,1.44704301840055,-1.44258408548501,-0.898701853990691,0.123061977888509,-2.74849590498127,-3.20243612238872,1.99136063471588,-3.98641621648026,0.577206841836268,-8.48579450596077,-0.794782274727006,-0.66613426737281,-1.37262938444618,-0.10431295585569,-1.46691055321726,0.313331634515096,0.209086136071647,-0.425937610932652,-0.154439525696635,-0.0188195044268996,0.632233951218357,0.192921615175897,0.468180887290157,0.280486470872693,1.59,1
43624,41582.0,-1.04800528916284,1.30021877705413,-0.180400575706546,2.58984264330545,-1.1647935523262,0.0318234062644092,-2.17577809872951,0.699071737631603,-1.14020827768059,-3.22678710680364,3.49080495043995,-2.45433920979968,0.177189485247745,-5.16060809721957,-0.686114234287445,-3.99614471325468,-4.69556272249452,-1.81916096350279,1.46108031890323,0.644993308471186,0.549014458224783,0.624321410729297,-0.136662719519743,0.131737918713915,0.0309213718346795,-0.176701082429858,0.504897671691263,0.0698824528615783,39.45,1
226864,144832.0,0.0343413623078303,1.0452542064064,1.97676568482173,2.83619134143005,0.618041308176953,0.367654150112815,0.766454987530534,-0.340103687987298,-0.73104931817833,1.21868781813956,-1.30017372672214,-0.354776574627738,0.597008518646705,-0.951931897010435,-1.07463055276504,0.952602182938718,-1.26144422103063,0.027069405307559,-1.93516948936438,-0.0826336829641856,0.203261355850254,0.978733451147126,-0.191306416967164,0.0432976653794366,-0.474164914122749,-0.0757728915276464,-0.371041275542528,-0.384680292165118,0.0,0
239846,150297.0,0.305129889214989,1.36633215216458,-1.3682258197708,1.00776101736252,2.07518007474699,-0.382912206101323,1.37607290692794,-0.30166109611752,-0.789519924154162,-0.677784930418965,-1.14886019788074,0.0917495298284636,1.10105880811274,-1.27070771150487,-0.354026088586358,-0.547250404646433,0.938329285173692,0.413489704296606,0.741854670485549,0.0448604889078068,0.119816924452561,0.630458694818122,-0.169265494534847,-0.0507912212860602,-0.680951173037366,-0.531455151835048,0.322771074929268,0.311059075239237,1.0,0
66348,52005.0,-2.40035693703661,0.600367762656982,1.20726123171395,1.14831052137584,0.363754116881383,-0.452289076472595,0.0254838400856293,0.450615714523524,-0.760781247119984,0.479200669233544,1.03985919919265,0.79333614669806,0.444950378741203,0.50943302962817,0.800698216043755,0.241394699853846,-0.36309054716731,0.417039820372094,1.36074029722904,-0.231699802638732,-0.418572546956889,-0.709889639288507,0.435216311457281,-0.0248507193724617,0.363926263682129,-0.489308933285703,0.288290030802507,0.0290404578631997,11.63,0
72716,54827.0,1.06566735631888,-0.010889217090475,1.49777792882735,1.41429234297248,-0.981982219521534,-0.0196738412212616,-0.559562435241894,0.141706807231478,0.714703023339373,-0.274697855243744,0.0617285455014027,1.22342024546441,0.821825251365022,-0.477640580237909,0.292078464278663,-0.412197648887146,0.173034755596692,-0.795772457422361,-0.778049552489494,-0.118469232612944,0.0128972076403711,0.312111484453741,0.076491573668337,0.629072805315275,0.299873157326332,-0.415349404782555,0.0949537927646246,0.042766090389657,12.99,0
69980,53658.0,-1.73934096431325,1.34452078912347,-0.534379047474665,3.19529149873811,-0.416196142475576,-1.26196066822182,-2.34099093949748,0.713003645507275,-1.41626499933122,-2.9966693020716,0.747478135782509,-4.59661151187479,-1.92775970193864,-4.75707449850737,-1.2478148188713,-2.53549425081321,-5.35646454386042,-1.97474852459452,-0.603726269220942,0.0027494784537285,0.38318010845642,-0.21395221812466,-0.336639824887574,0.23707630076775,0.246002931555889,-0.044227636498999,0.510729074882634,0.22095159365596,0.0,1
266338,162292.0,2.02717926704373,0.457566346292221,-2.50339263359043,0.597288234238545,0.651978648900293,-1.32890656398812,0.198384775658614,-0.186979377376479,0.422515651929349,-1.00036198841495,1.43822647957009,-0.182323586506752,-1.0549254079645,-2.15681219002297,0.503463500924918,1.10796158208561,1.46024901779423,1.99330146754296,-0.281644995330975,-0.196789578871889,0.116596523958581,0.456432284448601,-0.0874291702165817,-0.57794752643501,0.236531327083319,-0.096908032208878,0.0093139608916511,-0.0077348825070417,1.0,0
262547,160526.0,1.97947238231184,0.0668547716984254,-1.62301370968685,0.3472671873623,0.420399539807443,-0.562815928648757,0.107403730844515,-0.0910105489231802,0.187278229429053,-0.23170669828998,1.37646224777969,1.02495345293099,0.154488721939136,-0.668991547427732,-0.481588877383031,0.394640884483519,0.332623594650102,0.0184597545951932,0.196682847620837,-0.110611204980151,-0.28309529533891,-0.767306665186653,0.339353873346979,0.616770735459412,-0.326044407750838,0.14583025227803,-0.0648199277153609,-0.0361094698351439,17.99,0
173480,121503.0,-0.241118567056214,0.869440777814188,-0.536995936253007,0.344366704598126,0.874640657730698,-0.444209007618527,1.19443531226399,-0.0599452730721818,-0.320136353298331,-1.36994044829938,0.888198664453,0.0533243697034142,-0.725797818377622,-1.69739576294494,-0.577983302909159,-0.181398657383111,1.61103072685951,1.29399795883447,1.25481685991824,0.207808521234936,0.0291390209520243,0.154639465997683,-0.0615328420736095,-0.569647074701544,-0.292791748932145,-0.192599983859575,0.192129218852759,0.227225447490589,91.72,0
203700,134928.0,1.20493424160812,3.23806951076392,-6.01032440449142,5.7208466769739,1.54839977751795,-2.3210635159891,-0.78188041273237,0.0766192384971476,-2.97624905100078,-4.07025686324581,3.39415208597649,-4.5477421854241,-0.0636341960877915,-10.5164652105548,0.0532673835219021,0.204079529216049,0.462929331041335,0.841169059044758,-2.2213838533863,0.338160708541917,0.0983414697495961,-0.845865919979824,-0.0312277689973994,0.421146410215972,0.388361411769274,0.0560347438871887,0.491827823256628,0.340846685675318,0.0,1
252774,155965.0,-1.20139778318497,4.86453518123444,-8.32882331553453,7.65239936205533,-0.167445105903909,-2.76769464972835,-3.17642095110716,1.62327867967437,-4.36722762476754,-5.5334430286147,4.1064045585523,-6.33182479621436,0.671784814909419,-12.1565865835299,1.02025178475153,-2.11086343309451,-1.55854452752772,0.195991826282669,0.502453451135321,0.597025549850308,0.532320016259289,-0.556913021850898,0.192444399731584,-0.698588444235578,0.0250027161193826,0.514967603188505,0.378105295962737,-0.0531327938498238,0.77,1
145790,87194.0,2.09356849563849,-0.854626251150093,-0.974734669060975,-1.57830383057713,-0.595080148588158,-0.484824453517044,-0.661454324482975,-0.105783907466648,2.4319516003177,-0.974680146024238,-1.68008065700252,0.540512429218247,0.459385410335896,-0.26938334250226,1.08929091520378,-0.195739667387011,-0.6457297247548,0.609045609599612,0.954948874400698,-0.115705590074648,0.191375632948912,0.878991602419583,-0.0820857240283517,-0.927772384969517,0.117208354588925,-0.0036214662123078,0.0357877624017304,-0.0517496979915526,22.82,0
45117,42213.0,1.09802901760364,0.369777976270054,0.968587461897994,2.58328292254205,-0.319436816222815,0.127384277788001,-0.138867111273259,0.144812309043317,-0.531225343484371,0.691018062570295,0.804476188904304,0.839984706221894,-0.24060600709884,0.10094082519092,-1.32706361244675,0.47605672918638,-0.486555510459367,-0.176204867344024,-0.294303134609035,-0.151008164649559,-0.235035796179529,-0.621176940218042,0.0679362430067868,0.296187452340199,0.341022908013531,-0.197435371255814,0.0036068506183841,0.0173756351526726,11.38,0
179305,124013.0,1.84712493626749,-0.501302369985751,-1.19592765089243,0.507334664427729,-0.122677161009537,0.202178065964515,-0.666183685853654,0.223839254322866,1.00951839732631,-0.27262866862898,0.448379217452421,-0.0057619417125368,-0.890855554891159,-1.03541807564551,0.15710203138023,1.18771393374691,-0.0259926347851717,1.52361382659662,-0.11577522278911,-0.0259409913388679,0.229377116873361,0.598822299833042,-0.0030305327279976,0.120937422993739,-0.177465935993677,0.436741904110913,-0.0249669018378111,-0.0172918866665848,79.99,0
201999,134128.0,1.81330632970111,-0.451999858646892,-0.225427906573873,1.29921365058078,-0.794160158987972,-0.317157922400576,-0.623052484702547,0.158703408408713,0.894311139916514,0.421740491741807,0.561331072795947,0.0560817788640667,-1.6906052930951,0.556938514525364,0.262716828243909,0.715617175706057,-0.906518576577447,1.02971488281531,-0.512149301470553,-0.253034236678406,0.292316393243321,0.770352745402871,0.114771725086558,0.0174433384396799,-0.207561034817763,-0.586402673335488,0.0328892757538106,-0.0341587927534394,55.0,0
261056,159844.0,-0.408110816961726,3.13294449795257,-3.09802976350239,5.80389261500645,0.890608919007457,-0.501474323471098,-0.440054283341639,0.591828268527081,-3.26769325879204,-2.22307032799021,0.757063214391669,-3.5018037792943,0.246742224128631,-6.0656218797665,0.339583134189158,-1.00572315400358,0.334315623693923,0.421261362446254,1.24714263088632,0.499567913131525,0.0984823222449585,-0.538374705312947,-0.217988987498016,-1.04265661749863,0.314388820647828,0.54324357594221,0.233851015408581,0.119603460907874,45.51,1
135718,81372.0,-0.88525408859895,1.79064923163963,-0.945148961205205,3.85343274655953,-1.54351007486649,0.188582114329739,-2.98838275644296,1.34405855095688,-2.29453470924744,-1.88617599041763,1.90428359307622,-4.00241403073237,-0.936955588407958,-2.80191542309724,0.798328052783254,-2.34873992555213,-6.42673430721498,-0.827308425201024,1.73238175785046,0.370040520565647,0.746159905151139,0.550802011985416,-0.0348823420887786,-0.56760840448119,-0.528317952733951,0.258782456503747,0.506892694941992,0.176735548819463,7.57,1
172232,121011.0,1.78610924642042,-0.13172883267612,-1.54726874661077,1.58097023930236,0.0891833472729174,-1.35358736024238,0.779176464305604,-0.457609513166129,0.20627864641858,0.214967176683287,-0.653033400359247,0.304272558418375,-0.618177157306083,0.643753993793502,-0.501805082151863,-0.831085021259759,0.044002340935212,-0.735577997564627,-0.412468764878737,-0.109762533899324,0.140500761501797,0.367290129328614,-0.0444662835465992,0.403171341554425,0.352206302312852,-0.525832237458311,-0.0369497478591773,-0.0392632509699147,118.99,0
61600,49907.0,1.15189733998144,0.363038995848325,1.04324232658402,2.52276193088727,-0.587741295239908,-0.321808237422474,-0.282419423723053,0.0436507260815288,-0.315435785616255,0.697136979869483,-0.757243756877186,-0.615007862742941,-0.781292819099888,0.250224625460251,0.863840053716085,0.976657500002,-0.707975564538384,0.211436315465977,-1.21576303361739,-0.184586663373288,0.133921453628159,0.319212595110358,-0.0517208656397576,0.373224238399997,0.403154117411245,0.099235787500297,0.0058429692028233,0.0289574470365611,10.65,0
108990,71165.0,1.36085456134623,-1.17865474061381,0.275624819402172,-1.26409129328336,-1.56890114149955,-1.05638501760953,-0.711783434844392,-0.285525951975707,-1.911666976304,1.40197608283806,-0.465188737861563,-0.923932188195661,0.344209371525969,-0.198332360016129,0.542959509009849,-0.41435293115026,0.546926104853402,-0.189278444931851,-0.17294483357058,-0.168688520803768,-0.302173775838852,-0.701907388365463,0.0384029384017826,0.348347150907121,0.270307786079993,-0.347661785060981,0.0079244309936042,0.0359402747343965,98.0,0
35529,38156.0,-0.594170405550404,0.808167433783637,2.06989168777467,0.760453241310128,0.245160457040684,-0.121114575756775,0.778798044959807,-0.130434816867506,-0.677882179326503,0.233418761087467,0.857690812980713,0.80326182253476,0.109526503139892,-0.511091857722483,-2.27445359814657,0.337344565537869,-0.63586555912752,-0.307955521613553,-0.70259734208749,-0.102066031346515,0.034106086345362,0.35287599750164,-0.117079337308106,0.599791079744881,-0.40414497108239,0.711596012473269,-0.234153230842058,-0.104464871017743,3.59,0
130944,79464.0,-1.48527859368468,0.371280234246625,1.35669944030926,0.877414126374682,0.66143467891207,-0.491348154052537,0.301518085765289,0.198337645149231,-0.967080529111832,-0.0451625948389516,1.10880566461376,1.12493521690053,1.12397249322035,0.325127323595532,0.462142773955702,0.160667299556326,-0.603940003213478,0.433909063159345,1.0266357399707,-0.0177285825262124,-0.126239922671372,-0.203988174116956,0.505566616310198,-0.0293918032481069,-0.0358643419115742,-0.587290760827607,-0.191143496506261,-0.240347381111264,11.99,0
242875,151695.0,2.1382433722926,-1.10609390288522,-0.790171520073854,-1.08900717003367,-0.725068056452368,0.210362203861017,-1.19231088027651,0.166502714153429,-0.0220364847926466,0.908877846010964,0.401730670069451,-0.261051754223489,-0.333837984123657,-0.212570156402084,-0.342434336077179,1.47359876767565,-0.215409250203741,-0.491500036772367,0.846089520432971,-0.0034085455659481,0.342778931171036,0.969437120129649,0.109508243457255,0.242432278223932,-0.137469430733342,-0.106979182761286,-0.0007577007419739,-0.0560273017900732,19.95,0
123238,76857.0,1.14020795371139,1.15643107873873,-1.47157796740819,2.07627840454674,0.774809058745551,-1.00253195191231,0.264947929409663,0.0131622605764724,0.248835339320523,-2.10066651278309,0.763204840843787,-0.94491647902938,-1.41903447142202,-4.68361969585018,0.51928230124953,0.908454083367609,4.13366666889167,1.30620452511785,-1.09471647432252,-0.125097258302807,-0.387894980568907,-0.866811936205838,-0.121582639900783,-0.356108586349469,0.634572810783188,-0.306311023397994,0.0940868179231164,0.121064728484123,1.0,1
266848,162509.0,1.98027274422606,0.0559925400472124,-1.26106272912734,1.13960115381615,0.332779474539,-0.483240983255028,0.162451796125097,-0.195907269127802,0.30203754922432,0.287274235700621,-0.862803795356195,0.168149392762704,0.157679862685699,0.421532031123453,0.708072543219634,0.0852419687287955,-0.680120623296104,-0.0329961088274244,-0.632293568218716,-0.180688055775292,0.185755918289871,0.567700906795113,0.0723207565320468,0.594683208182611,0.193025585494929,-0.55871844711205,0.0046236617877654,-0.0365686427510272,30.25,0
6870,8757.0,-1.86375555343732,3.44264397684973,-4.46825973145511,2.80533625940251,-2.1184124774924,-2.33228488731467,-4.2612371974404,1.70168184397858,-1.43939587542941,-6.99990663386522,6.31620967716699,-8.67081800476226,0.316023991908777,-7.41771206475053,-0.436537471366146,-3.65280196004741,-6.29314531907376,-1.24324829133852,0.364810482193887,0.36092400372093,0.66792657242141,-0.516242362128804,-0.012217811746839,0.070613703103445,0.0585044669560628,0.304882839588584,0.418012467185258,0.208858278145839,1.0,1
26802,34256.0,0.539275913891047,1.5548897630737,-2.06618033324968,3.24161746276725,0.184735711234243,0.0283295594064726,-1.51552137985061,0.537035374444064,-1.99984603560986,-2.13317644293659,2.75617194535395,-2.24286436771513,0.615204246860345,-4.65280380668112,0.222163815521883,-0.775666019840941,-3.21861825150599,-0.370992501046414,-0.686196723569762,0.302734578907132,0.371773459120687,0.111954592156869,-0.305225078771695,-1.05383526243402,0.77117490696746,0.240878213732036,0.418434531995645,0.232169715166482,19.02,1
279292,168762.0,1.76831105524744,-0.140435093992908,-2.487285413476,0.603517086206027,0.815657572282832,-0.342525880404049,0.363778384729618,-0.125561358316294,0.531817563496808,-0.935182820905101,0.932847242195313,0.897926016957944,0.317224313084436,-1.89832886357808,-0.856699506780275,0.388822013279609,1.0847467147051,1.05642857913451,0.377059008427601,0.166082155773327,-0.0726863453515025,-0.255878677304746,-0.0977722078878451,0.0469234473555898,0.211951640657635,-0.330536873387661,-0.0148255484052145,0.0067256263181374,140.4,0
263877,161154.0,-3.38760102859385,3.97788074139497,-6.97858506511079,1.65776584508859,-1.10049973277578,-3.59948697320315,-3.68665071042962,1.94225222492139,-3.06508926692316,-7.50955747436829,2.98962640655731,-5.99363242425938,-0.164740077677312,-8.38844296921614,0.0421289980360236,-4.13750050093113,-6.1039030730781,-1.9729278028075,0.434072536887008,-0.0043005898337158,1.043587159264,0.26218867442789,-0.479223920984096,-0.326638199739289,-0.156938590387884,0.113806571374194,0.354124259953911,0.287592125204715,0.38,1
253932,156499.0,2.01886673140479,-1.14706329735029,-0.987766855713793,-0.998001250163432,-0.852530514492646,-0.575976583361071,-0.699034634828558,0.0020408619697216,-0.286167385859552,0.935417714941185,0.564627089194403,-0.698320670989282,-1.49208939205775,0.381778644991541,-0.152129984939958,1.50678582285591,-0.0990733762310336,-1.12167058937512,1.11161680298634,0.0212861544889026,-0.199841513905853,-0.918844170331995,0.388218672357013,-0.570390197225501,-0.631693640903599,-0.680447464052005,-0.0385967427022215,-0.0495403462847537,84.95,0
53794,46149.0,-1.34650881762975,2.13243062687771,-1.85435531823997,2.11699770636107,-1.07037837875552,-1.09267135682306,-2.23098606430574,1.03642490791919,-1.89551573571367,-3.36401057980002,2.88704787664695,-3.78445965821089,-1.28890425847532,-3.98562600822203,0.531838297985603,-2.60370264991872,-5.15759639749234,-0.696010004579956,1.28596139472532,0.221918669151309,0.609508181503446,0.202874284952422,-0.0607913872259794,-0.186733353366053,-0.0174012274970924,-0.283751034119116,0.395451049081013,0.233138575967241,1.0,1
254242,156641.0,-0.684567982349769,0.978991747369251,1.53258109409583,0.784971518015712,0.796277489868939,1.04605259373654,0.561916187349926,0.292588086777995,0.0163089311465061,-0.523980837164962,-1.96398055491041,0.114693821189716,0.290579075811234,-0.463544236751688,-0.703765895303492,-0.723935886548179,0.0840275057673787,-0.423571877694012,1.56706957855218,0.257228880021636,-0.60341164763666,-1.43868466212916,-0.195976492718833,-0.150652457157631,0.527486621648428,-0.765367115160491,0.351568341143225,0.143787957410645,18.0,0
83367,59812.0,-0.232291140506342,0.442225207220259,-0.325655439405722,-0.775864697058151,-0.544346242974146,-0.739914535264204,0.274368256109519,0.255592564153232,-2.03838619765739,0.0167887106583178,1.1235439473009,-0.526824076193618,-0.155738933623291,-0.397039694181102,-0.0555095042660751,1.17555182194211,1.15682608268596,-0.165779768929541,1.57393222092772,0.280000781252471,0.405827035146079,0.811558483397061,0.0110644459083684,-0.0426314998685116,0.0370989396123079,-0.0364636807073203,-0.107403516100666,-0.0246303700557951,99.98,0
143872,85691.0,0.995988229507293,-0.0106033374572155,0.529312760722269,1.66584879542373,-0.3630743317024,-0.0558652534599225,-0.0974813802680023,0.147968284132071,-0.720729547490579,0.698886139011428,1.44637941663588,0.130526150682075,-1.13863137218609,0.687310284539469,0.237496053105941,0.611493021316433,-0.343217476071793,-0.289827754157156,-0.920650291108395,-0.0547831226969408,0.139486593245095,0.158690453902133,-0.03507763766128,0.246957765787079,0.164901804734171,0.995849291955623,-0.0902053872035424,0.0049870032164347,75.63,0
246826,153343.0,2.07040997938502,-0.997661179732487,-0.947999792513684,-0.975745615060181,-0.642671566380336,-0.250566391444011,-0.76788425036168,-0.0206984826104708,-0.429732238809598,0.887330190760993,1.02830354600058,0.359108289321814,0.332139424862472,-0.150764197889349,-0.669067681167226,1.09064740652359,0.022515694264867,-1.071959834014,0.825318891049421,0.0832141659537299,0.245339823441443,0.632805470114069,0.180366323254617,0.732666330977894,-0.162015994302845,-0.257965115027048,-0.0205912623941511,-0.0497577374653932,49.25,0
267261,162695.0,2.07484672131802,-0.0018413279622145,-1.30665856893557,0.371112973527677,-0.0499848290957177,-1.3778790685892,0.251441799583253,-0.401864119307548,0.61032694515988,0.0184997383776829,-0.702703829813199,0.251324539073218,-0.0290110634185711,0.506519503783588,0.749941375692707,-0.215021085369783,-0.494378371069592,-0.0567039989358365,-0.234218641235606,-0.253690189302095,0.244113306550727,0.8703161129674,0.0028151237114624,0.081080157711461,0.264208889737562,-0.110796570985984,-0.020036551139612,-0.0588866777718394,0.78,0
224273,143719.0,2.01215556189153,-0.130891139019398,-1.01419622323719,0.326815397639887,-0.170956954078677,-0.95289992933456,0.0540358648286199,-0.168857153106818,0.342248821371271,0.254897105976686,0.965676413539889,0.923366382654022,-0.478177794250413,0.565458030206221,-0.618826569625926,0.0847574022332764,-0.479708461367844,-0.35049865397984,0.403432870215592,-0.244244732960317,-0.236399089569637,-0.605690798731263,0.344429915874342,0.0653897633421925,-0.355933528196588,0.174152008015567,-0.0773486176285924,-0.0700847850913799,1.98,0
244256,152272.0,2.05501207107681,0.623050656003436,-3.16735591774256,0.605533855687874,1.29390717627304,-1.26939402490219,0.690790043923964,-0.300472341205791,-0.198148315487428,-0.877632019117401,1.77137429956904,0.253744843346619,-0.589142695384233,-2.1606492151576,-0.625861605255287,0.468547425692268,2.01083197186501,0.978747567340604,-0.0957784061159888,-0.140389961708198,-0.0132241240979056,0.125941017499625,-0.0408153614792403,0.527611095756756,0.342760698203178,0.665352903981702,-0.0839709651163798,-0.0238035345869064,0.76,0
223366,143354.0,1.11833065981936,2.07443887131076,-3.83751827706316,5.44805969239449,0.0718159680535395,-1.02050922759556,-1.8085744418815,0.521743506077524,-2.03263824879436,-2.73279196653765,3.2740753098509,-3.541687479312,-0.946820179878694,-7.55572894101666,-1.7670051458427,-0.642332574056763,-2.11442919291931,0.183327412773884,-1.17779250651196,0.163513485137887,0.289861124197445,-0.172718010367512,-0.0219095177813472,-0.376560088595995,0.192817419134693,0.114107224212598,0.500995608471866,0.259533270224708,1.0,1
96341,65728.0,1.22761441351286,-0.668973794096954,-0.271784826118016,-0.589439741635524,-0.604795004349645,-0.350284967097775,-0.486364540645055,-0.0108086285956747,-0.794944156080669,0.264544748886681,0.881268050432366,-0.324703760782435,-0.263263800489225,-1.11273543930467,-0.540849503339651,1.53341124817574,0.831442610720144,-0.473346676550517,1.19012126352217,0.273799209937263,-0.0260547222626376,-0.295254768133076,-0.180458520061445,-0.436538663158256,0.494649059264358,-0.28373826696629,-0.001128278642713,0.0350745013143425,98.01,1
125363,77636.0,-0.737810444338741,0.208039519456889,1.16676589959916,-1.23654763552256,-1.07457312466198,-0.450401243610202,-0.111929527096684,0.352861214838011,-1.45071216652857,-0.0837452370277944,-1.35478200958873,-0.654598299657367,0.269563694280525,0.195045513042755,0.895554516348093,-0.92256767434252,-0.121098379883653,1.64895338209677,-0.576297502738936,-0.337686591576639,-0.0997575883475784,-0.0905726733913979,0.0062593136235209,-0.0889996630499601,-0.205819817113592,1.11524385998086,-0.0957728825550304,0.041534838040119,77.98,0
149875,92102.0,1.96689066668781,-1.28123511541489,-0.533598771443719,-0.671234414891582,-1.1090061665485,-0.22312787303857,-1.16038473020454,-0.0043755072434792,1.35054601543689,0.526454706372714,1.3784598003292,-3.00764329911289,0.661025541131149,1.38527888652528,-1.05607425939127,1.41857095649655,0.625680061396016,-0.204535432244852,0.560931151275645,0.041949473253781,0.247978872769927,0.771292043161629,0.0382075759095114,-0.446167445308011,-0.246820298041915,-0.125828905713748,-0.0414801658057192,-0.0555708228403137,99.96,0
174364,121880.0,1.93673002857364,-1.28994970255935,-0.0785391566675593,-0.481480827171639,-1.38218561580837,0.234869912722045,-1.38725226307368,0.2566512808374,0.112293369333045,0.947689698821194,0.515436607658418,0.377296258177365,-0.201812197051715,-0.130123742427348,0.0370400578547524,-0.600348451301463,-0.600538277640192,1.94429101450878,-0.787452332417934,-0.462678322621872,-0.2699885660646,-0.399418145253923,0.394017601143656,0.729450767935193,-0.773088607262725,0.405116446533933,-0.0124063987247376,-0.0270861988931741,69.0,0
155846,106575.0,-0.0426229607403614,0.691343488811714,-1.1416045715748,-1.30452825713381,0.681039051918663,-0.951973556093079,0.650682751178809,-0.0431383861843381,-0.363185092476963,-0.274842066861938,-0.92373901505265,-3.08472549247993,1.41202126833025,2.16500114366082,-1.7503185904976,-1.93596039458858,0.804571397048379,1.20531192332802,-0.907022957897509,-0.751287564389681,-0.231115442893792,0.0125905405221217,-0.0168201395916037,0.445578139398817,-0.761272831312532,0.563925642899022,0.0140547363529461,0.16030156566783,7.5,0
274475,166028.0,-0.956390354534089,2.36159360978361,-3.17119460723168,1.9707587789256,0.474761353851904,-1.90259820435779,-0.055177812186404,0.277831228585655,-1.74585416512772,-2.5166280017922,0.874051625366684,-2.51310432869389,0.0215750823066827,-3.56511884467947,0.461153428310475,-2.01571274629308,-1.7314131905532,-0.465814727140309,0.527619755594392,0.19087690343816,0.4732110860249,0.719400298090367,0.122457847823505,-0.255649852132098,-0.619259299031992,-0.48427999484406,0.683534592892906,0.443299499267762,39.9,1
258464,158663.0,1.9961412851106,-0.109703269451576,-1.01173429511598,0.314810693812297,-0.0851619008173271,-0.846942035293523,0.0860116590784619,-0.17795915323082,0.249047929321066,0.226634460127725,1.11160838307287,1.26293504328246,0.12635625422636,0.450925153076125,-0.636761598706778,0.000899705467274,-0.461079621033421,-0.510012529750111,0.329450452106049,-0.202735442617163,-0.22155856501678,-0.536307716849553,0.339030292475056,0.0226726351531479,-0.350858851076688,0.177346549008847,-0.0710272877509466,-0.0686930145254369,6.23,0
20930,31359.0,-2.15123042662502,0.777056958397381,1.65552746571785,1.79896271700203,-0.843894981165737,0.160806734327333,-0.511200911503484,0.748759325325634,0.780721130874091,-0.14383976812262,-1.57667567002353,0.621445345144908,-0.33754463641657,-0.541610881903841,-1.53242590887825,-1.18227022554602,1.07538771398699,-0.571778722350943,1.73193974619893,-0.342022581069438,-0.414187132215683,-0.556318123194019,0.362686406084685,0.390742886937214,0.108672979003948,-0.451125635865664,-0.466536799592613,-0.0894697812226847,5.1,0
204503,135314.0,-3.15898973247843,1.7654516187093,-3.39016804993175,0.9874099790721,-1.50993036564483,-1.28095213137771,-2.71955696702151,0.718324816575686,-1.66018323527908,-3.8410981507899,3.28282460993431,-3.90687694585664,0.951367704021229,-4.89818303490097,-0.551999608913709,-4.78744841664753,-9.33432947229458,-2.58024865554763,1.50157346167502,-0.0225898632000452,1.12053278888547,1.60508518555367,-0.618637378199115,-0.251282996939273,-0.240527821958069,-0.0043267561942135,-0.2354773111409,0.0181292220019296,84.28,1
18773,29753.0,0.269614090485094,3.54975512877325,-5.81035344453706,5.80936957402456,1.53880793351049,-2.26921913566818,-0.824203333436328,0.351069915343584,-3.75905945636624,-4.59238980599474,5.47939151009669,-5.65785754091816,-2.6480760898503,-10.3848897408947,-0.225946407826958,-0.701882908954806,0.409735840500415,0.939603694029483,-1.95429995537505,0.310524633435283,0.371121111209288,-0.322289520392532,-0.549855883222537,-0.520628958812409,1.37821038664663,0.564714292689441,0.553254713878568,0.40240000915925,0.68,1
541,406.0,-2.3122265423263,1.95199201064158,-1.60985073229769,3.9979055875468,-0.522187864667764,-1.42654531920595,-2.53738730624579,1.39165724829804,-2.77008927719433,-2.77227214465915,3.20203320709635,-2.89990738849473,-0.595221881324605,-4.28925378244217,0.389724120274487,-1.14074717980657,-2.83005567450437,-0.0168224681808257,0.416955705037907,0.126910559061474,0.517232370861764,-0.0350493686052974,-0.465211076182388,0.320198198514526,0.0445191674731724,0.177839798284401,0.261145002567677,-0.143275874698919,0.0,1
81348,58899.0,1.02565154762681,-0.306600860107748,2.02315961272076,1.74817829486948,-1.35904914431305,0.651689089960584,-1.02465393287045,0.356005086630973,1.56212046275263,-0.519572997467916,-0.563836808098343,1.6607267126002,0.795396167865747,-1.24981470947469,-1.47010039111215,-1.06408423457789,0.738518346792907,-0.974573201448119,-0.334759203183256,-0.157622982397679,0.0045136028798552,0.629362359261917,-0.0118247657867855,0.679912703239265,0.459833906421244,-0.24674647920499,0.136132814971665,0.0419396552255813,3.08,0
30490,35952.0,1.34786925111081,-0.448232567628823,0.132802219488969,-0.632697981547053,-0.945992217087924,-1.05472644631832,-0.277646929531068,-0.182544670516909,-1.25074033883213,0.886292148200416,1.30634130996722,0.33425250287011,-0.358659750648829,0.548091961827639,0.0425675133290145,-1.30063718695532,-0.0945481469477708,1.20892889546053,-0.456369953213522,-0.498667522606937,-0.381258642412027,-0.687945401708738,0.0635243427854335,0.548275985872236,0.239592943722057,0.981675524954625,-0.083848332783336,-0.0070454867114127,13.85,0
